"subject_age","subject_race","subject_sex","lng","lat","violation_type","prob"
25,"hispanic","female",-111.8401593,33.3932471,"leaving_scene_of_an_accident_informing",0
25,"hispanic","female",-111.8401593,33.3932471,"reckless_driving",0.002
25,"hispanic","female",-111.8401593,33.3932471,"running_red_light_or_without_headlight",0.022
25,"hispanic","female",-111.8401593,33.3932471,"without_proper_documents_or_vehicle_defects",0.974
23,"white","male",-111.8733443,33.4075875,"distracted_driving",0
23,"white","male",-111.8733443,33.4075875,"leaving_scene_of_an_accident_informing",0
23,"white","male",-111.8733443,33.4075875,"reckless_driving",0.99
23,"white","male",-111.8733443,33.4075875,"running_red_light_or_without_headlight",0.01
23,"white","male",-111.8733443,33.4075875,"without_proper_documents_or_vehicle_defects",0
54,"black","female",-111.857944,33.3866431,"distracted_driving",0
54,"black","female",-111.857944,33.3866431,"leaving_scene_of_an_accident_informing",0
54,"black","female",-111.857944,33.3866431,"reckless_driving",0.004
54,"black","female",-111.857944,33.3866431,"running_red_light_or_without_headlight",0.004
54,"black","female",-111.857944,33.3866431,"without_proper_documents_or_vehicle_defects",0.992
46,"hispanic","male",-111.8405313,33.4057797,"distracted_driving",0.022
46,"hispanic","male",-111.8405313,33.4057797,"leaving_scene_of_an_accident_informing",0
46,"hispanic","male",-111.8405313,33.4057797,"reckless_driving",0.05
46,"hispanic","male",-111.8405313,33.4057797,"running_red_light_or_without_headlight",0.004
46,"hispanic","male",-111.8405313,33.4057797,"without_proper_documents_or_vehicle_defects",0.924
32,"hispanic","male",-111.8483738,33.4077419,"distracted_driving",0.004
32,"hispanic","male",-111.8483738,33.4077419,"leaving_scene_of_an_accident_informing",0
32,"hispanic","male",-111.8483738,33.4077419,"reckless_driving",0.006
32,"hispanic","male",-111.8483738,33.4077419,"running_red_light_or_without_headlight",0
32,"hispanic","male",-111.8483738,33.4077419,"without_proper_documents_or_vehicle_defects",0.99
31,"hispanic","male",-111.8401593,33.3932471,"distracted_driving",0
31,"hispanic","male",-111.8401593,33.3932471,"leaving_scene_of_an_accident_informing",0
31,"hispanic","male",-111.8401593,33.3932471,"reckless_driving",0.488
31,"hispanic","male",-111.8401593,33.3932471,"running_red_light_or_without_headlight",0.25
31,"hispanic","male",-111.8401593,33.3932471,"without_proper_documents_or_vehicle_defects",0.262
26,"white","female",-111.8401819,33.3877911,"distracted_driving",0
26,"white","female",-111.8401819,33.3877911,"leaving_scene_of_an_accident_informing",1
26,"white","female",-111.8401819,33.3877911,"reckless_driving",0
26,"white","female",-111.8401819,33.3877911,"running_red_light_or_without_headlight",0
26,"white","female",-111.8401819,33.3877911,"without_proper_documents_or_vehicle_defects",0
59,"white","female",-111.6182165,33.3933595,"distracted_driving",0.006
59,"white","female",-111.6182165,33.3933595,"leaving_scene_of_an_accident_informing",0.094
59,"white","female",-111.6182165,33.3933595,"reckless_driving",0.082
59,"white","female",-111.6182165,33.3933595,"running_red_light_or_without_headlight",0.154
59,"white","female",-111.6182165,33.3933595,"without_proper_documents_or_vehicle_defects",0.664
59,"other","male",-111.857944,33.3866431,"distracted_driving",0.204
59,"other","male",-111.857944,33.3866431,"leaving_scene_of_an_accident_informing",0
59,"other","male",-111.857944,33.3866431,"reckless_driving",0
59,"other","male",-111.857944,33.3866431,"running_red_light_or_without_headlight",0.12
59,"other","male",-111.857944,33.3866431,"without_proper_documents_or_vehicle_defects",0.676
30,"white","male",-111.8401819,33.3877911,"distracted_driving",0
30,"white","male",-111.8401819,33.3877911,"leaving_scene_of_an_accident_informing",0
30,"white","male",-111.8401819,33.3877911,"reckless_driving",0.178
30,"white","male",-111.8401819,33.3877911,"running_red_light_or_without_headlight",0.428
30,"white","male",-111.8401819,33.3877911,"without_proper_documents_or_vehicle_defects",0.394
37,"black","male",-111.8590821,33.3622908,"distracted_driving",1
37,"black","male",-111.8590821,33.3622908,"leaving_scene_of_an_accident_informing",0
37,"black","male",-111.8590821,33.3622908,"reckless_driving",0
37,"black","male",-111.8590821,33.3622908,"running_red_light_or_without_headlight",0
37,"black","male",-111.8590821,33.3622908,"without_proper_documents_or_vehicle_defects",0
22,"hispanic","male",-111.8573979,33.3888887,"distracted_driving",0.774
22,"hispanic","male",-111.8573979,33.3888887,"leaving_scene_of_an_accident_informing",0
22,"hispanic","male",-111.8573979,33.3888887,"reckless_driving",0.17
22,"hispanic","male",-111.8573979,33.3888887,"running_red_light_or_without_headlight",0
22,"hispanic","male",-111.8573979,33.3888887,"without_proper_documents_or_vehicle_defects",0.056
39,"hispanic","male",-111.826301,33.407818,"distracted_driving",0.076
39,"hispanic","male",-111.826301,33.407818,"leaving_scene_of_an_accident_informing",0
39,"hispanic","male",-111.826301,33.407818,"reckless_driving",0.006
39,"hispanic","male",-111.826301,33.407818,"running_red_light_or_without_headlight",0.02
39,"hispanic","male",-111.826301,33.407818,"without_proper_documents_or_vehicle_defects",0.898
52,"hispanic","female",-111.8484041,33.4059231,"distracted_driving",0
52,"hispanic","female",-111.8484041,33.4059231,"leaving_scene_of_an_accident_informing",0
52,"hispanic","female",-111.8484041,33.4059231,"reckless_driving",0.022
52,"hispanic","female",-111.8484041,33.4059231,"running_red_light_or_without_headlight",0.006
52,"hispanic","female",-111.8484041,33.4059231,"without_proper_documents_or_vehicle_defects",0.972
47,"hispanic","female",-111.8248071,33.389781,"distracted_driving",0
47,"hispanic","female",-111.8248071,33.389781,"leaving_scene_of_an_accident_informing",0
47,"hispanic","female",-111.8248071,33.389781,"reckless_driving",0.002
47,"hispanic","female",-111.8248071,33.389781,"running_red_light_or_without_headlight",0
47,"hispanic","female",-111.8248071,33.389781,"without_proper_documents_or_vehicle_defects",0.998
31,"white","male",-111.8483738,33.4077419,"distracted_driving",0.042
31,"white","male",-111.8483738,33.4077419,"leaving_scene_of_an_accident_informing",0
31,"white","male",-111.8483738,33.4077419,"reckless_driving",0.026
31,"white","male",-111.8483738,33.4077419,"running_red_light_or_without_headlight",0
31,"white","male",-111.8483738,33.4077419,"without_proper_documents_or_vehicle_defects",0.932
29,"other","male",-111.8528379,33.3932163,"distracted_driving",0
29,"other","male",-111.8528379,33.3932163,"leaving_scene_of_an_accident_informing",0
29,"other","male",-111.8528379,33.3932163,"reckless_driving",0.002
29,"other","male",-111.8528379,33.3932163,"running_red_light_or_without_headlight",0.28
29,"other","male",-111.8528379,33.3932163,"without_proper_documents_or_vehicle_defects",0.718
48,"other","male",-111.8573979,33.3888887,"distracted_driving",0.05
48,"other","male",-111.8573979,33.3888887,"leaving_scene_of_an_accident_informing",0
48,"other","male",-111.8573979,33.3888887,"reckless_driving",0.024
48,"other","male",-111.8573979,33.3888887,"running_red_light_or_without_headlight",0
48,"other","male",-111.8573979,33.3888887,"without_proper_documents_or_vehicle_defects",0.926
56,"white","male",-111.8766962,33.3640532,"distracted_driving",0.016
56,"white","male",-111.8766962,33.3640532,"leaving_scene_of_an_accident_informing",0
56,"white","male",-111.8766962,33.3640532,"reckless_driving",0.02
56,"white","male",-111.8766962,33.3640532,"running_red_light_or_without_headlight",0.064
56,"white","male",-111.8766962,33.3640532,"without_proper_documents_or_vehicle_defects",0.9
44,"hispanic","male",-111.8483738,33.4077419,"distracted_driving",0.01
44,"hispanic","male",-111.8483738,33.4077419,"leaving_scene_of_an_accident_informing",0
44,"hispanic","male",-111.8483738,33.4077419,"reckless_driving",0.132
44,"hispanic","male",-111.8483738,33.4077419,"running_red_light_or_without_headlight",0
44,"hispanic","male",-111.8483738,33.4077419,"without_proper_documents_or_vehicle_defects",0.858
60,"hispanic","male",-111.8567624,33.4057629,"distracted_driving",0.026
60,"hispanic","male",-111.8567624,33.4057629,"leaving_scene_of_an_accident_informing",0
60,"hispanic","male",-111.8567624,33.4057629,"reckless_driving",0.094
60,"hispanic","male",-111.8567624,33.4057629,"running_red_light_or_without_headlight",0
60,"hispanic","male",-111.8567624,33.4057629,"without_proper_documents_or_vehicle_defects",0.88
38,"hispanic","female",-111.856872,33.403532,"distracted_driving",0
38,"hispanic","female",-111.856872,33.403532,"leaving_scene_of_an_accident_informing",0
38,"hispanic","female",-111.856872,33.403532,"reckless_driving",0.316
38,"hispanic","female",-111.856872,33.403532,"running_red_light_or_without_headlight",0.004
38,"hispanic","female",-111.856872,33.403532,"without_proper_documents_or_vehicle_defects",0.68
24,"hispanic","male",-111.8782679,33.3930323,"distracted_driving",1
24,"hispanic","male",-111.8782679,33.3930323,"leaving_scene_of_an_accident_informing",0
24,"hispanic","male",-111.8782679,33.3930323,"reckless_driving",0
24,"hispanic","male",-111.8782679,33.3930323,"running_red_light_or_without_headlight",0
24,"hispanic","male",-111.8782679,33.3930323,"without_proper_documents_or_vehicle_defects",0
58,"hispanic","male",-111.8401819,33.3877911,"distracted_driving",0.16
58,"hispanic","male",-111.8401819,33.3877911,"leaving_scene_of_an_accident_informing",0
58,"hispanic","male",-111.8401819,33.3877911,"reckless_driving",0.056
58,"hispanic","male",-111.8401819,33.3877911,"running_red_light_or_without_headlight",0.006
58,"hispanic","male",-111.8401819,33.3877911,"without_proper_documents_or_vehicle_defects",0.778
42,"hispanic","female",-111.856998,33.400346,"distracted_driving",0
42,"hispanic","female",-111.856998,33.400346,"leaving_scene_of_an_accident_informing",0
42,"hispanic","female",-111.856998,33.400346,"reckless_driving",0.014
42,"hispanic","female",-111.856998,33.400346,"running_red_light_or_without_headlight",0
42,"hispanic","female",-111.856998,33.400346,"without_proper_documents_or_vehicle_defects",0.986
28,"hispanic","female",-111.8224171,33.4473069,"distracted_driving",0
28,"hispanic","female",-111.8224171,33.4473069,"leaving_scene_of_an_accident_informing",0
28,"hispanic","female",-111.8224171,33.4473069,"reckless_driving",0.022
28,"hispanic","female",-111.8224171,33.4473069,"running_red_light_or_without_headlight",0.03
28,"hispanic","female",-111.8224171,33.4473069,"without_proper_documents_or_vehicle_defects",0.948
22,"white","male",-111.7712452,33.3804443,"distracted_driving",0
22,"white","male",-111.7712452,33.3804443,"leaving_scene_of_an_accident_informing",0
22,"white","male",-111.7712452,33.3804443,"reckless_driving",0.752
22,"white","male",-111.7712452,33.3804443,"running_red_light_or_without_headlight",0.042
22,"white","male",-111.7712452,33.3804443,"without_proper_documents_or_vehicle_defects",0.206
30,"hispanic","male",-111.8482963,33.4004825,"distracted_driving",0
30,"hispanic","male",-111.8482963,33.4004825,"leaving_scene_of_an_accident_informing",0
30,"hispanic","male",-111.8482963,33.4004825,"reckless_driving",0.036
30,"hispanic","male",-111.8482963,33.4004825,"running_red_light_or_without_headlight",0.03
30,"hispanic","male",-111.8482963,33.4004825,"without_proper_documents_or_vehicle_defects",0.934
40,"hispanic","male",-111.8539771,33.3788191,"distracted_driving",0.012
40,"hispanic","male",-111.8539771,33.3788191,"leaving_scene_of_an_accident_informing",0
40,"hispanic","male",-111.8539771,33.3788191,"reckless_driving",0.012
40,"hispanic","male",-111.8539771,33.3788191,"running_red_light_or_without_headlight",0.016
40,"hispanic","male",-111.8539771,33.3788191,"without_proper_documents_or_vehicle_defects",0.96
31,"white","male",-111.8770411,33.3899544,"distracted_driving",0.198
31,"white","male",-111.8770411,33.3899544,"leaving_scene_of_an_accident_informing",0
31,"white","male",-111.8770411,33.3899544,"reckless_driving",0.048
31,"white","male",-111.8770411,33.3899544,"running_red_light_or_without_headlight",0
31,"white","male",-111.8770411,33.3899544,"without_proper_documents_or_vehicle_defects",0.754
24,"hispanic","male",-111.8697939,33.4007729,"distracted_driving",0.004
24,"hispanic","male",-111.8697939,33.4007729,"leaving_scene_of_an_accident_informing",0
24,"hispanic","male",-111.8697939,33.4007729,"reckless_driving",0.732
24,"hispanic","male",-111.8697939,33.4007729,"running_red_light_or_without_headlight",0
24,"hispanic","male",-111.8697939,33.4007729,"without_proper_documents_or_vehicle_defects",0.264
22,"hispanic","male",-111.8590776,33.3603381,"distracted_driving",0.774
22,"hispanic","male",-111.8590776,33.3603381,"leaving_scene_of_an_accident_informing",0
22,"hispanic","male",-111.8590776,33.3603381,"reckless_driving",0.17
22,"hispanic","male",-111.8590776,33.3603381,"running_red_light_or_without_headlight",0
22,"hispanic","male",-111.8590776,33.3603381,"without_proper_documents_or_vehicle_defects",0.056
32,"hispanic","male",-111.8566938,33.4076527,"distracted_driving",0.004
32,"hispanic","male",-111.8566938,33.4076527,"leaving_scene_of_an_accident_informing",0
32,"hispanic","male",-111.8566938,33.4076527,"reckless_driving",0.006
32,"hispanic","male",-111.8566938,33.4076527,"running_red_light_or_without_headlight",0
32,"hispanic","male",-111.8566938,33.4076527,"without_proper_documents_or_vehicle_defects",0.99
48,"hispanic","male",-111.848374,33.4077317,"distracted_driving",0
48,"hispanic","male",-111.848374,33.4077317,"leaving_scene_of_an_accident_informing",0
48,"hispanic","male",-111.848374,33.4077317,"reckless_driving",0.958
48,"hispanic","male",-111.848374,33.4077317,"running_red_light_or_without_headlight",0
48,"hispanic","male",-111.848374,33.4077317,"without_proper_documents_or_vehicle_defects",0.042
24,"hispanic","male",-111.8721493,33.4003272,"distracted_driving",1
24,"hispanic","male",-111.8721493,33.4003272,"leaving_scene_of_an_accident_informing",0
24,"hispanic","male",-111.8721493,33.4003272,"reckless_driving",0
24,"hispanic","male",-111.8721493,33.4003272,"running_red_light_or_without_headlight",0
24,"hispanic","male",-111.8721493,33.4003272,"without_proper_documents_or_vehicle_defects",0
30,"white","female",-111.8401819,33.3877911,"distracted_driving",0
30,"white","female",-111.8401819,33.3877911,"leaving_scene_of_an_accident_informing",0.024
30,"white","female",-111.8401819,33.3877911,"reckless_driving",0
30,"white","female",-111.8401819,33.3877911,"running_red_light_or_without_headlight",0
30,"white","female",-111.8401819,33.3877911,"without_proper_documents_or_vehicle_defects",0.976
21,"white","male",-111.8421029,33.3917087,"distracted_driving",0
21,"white","male",-111.8421029,33.3917087,"leaving_scene_of_an_accident_informing",0
21,"white","male",-111.8421029,33.3917087,"reckless_driving",0
21,"white","male",-111.8421029,33.3917087,"running_red_light_or_without_headlight",0.98
21,"white","male",-111.8421029,33.3917087,"without_proper_documents_or_vehicle_defects",0.02
52,"white","male",-111.8364106,33.3788548,"distracted_driving",0
